Date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-10-26,310.11,312.395,308.5967,311.0,28107349,307.4982258697,309.7639813955,305.9976710175,308.3807302101,28107349,0.0,1.0
2021-10-27,323.17,326.0973,316.0,316.0,52588690,320.4482333827,323.3508794005,313.3386197633,313.3386197633,52588690,0.0,1.0
2021-10-28,324.35,324.87,321.3601,324.325,26297943,321.6182953172,322.1339158307,318.6535765222,321.5935058694,26297943,0.0,1.0
2021-10-29,331.62,332.0,323.9,324.13,34765982,328.8270667276,329.2038663336,321.1720852574,321.4001481769,34765982,0.0,1.0
2021-11-01,329.37,331.49,326.37,331.355,26840400,326.5960164286,328.6981615992,323.6212826967,328.5642985813,26840400,0.0,1.0
2021-11-02,333.13,333.45,330.0,330.31,25719044,330.3243493727,330.6416543041,327.2207105124,327.5280996646,25719044,0.0,1.0
2021-11-03,334.0,334.9,330.65,333.9,21500082,331.1870221549,332.0794422745,327.8652361543,331.0878643639,21500082,0.0,1.0
2021-11-04,336.44,336.54,329.51,332.89,23992202,333.6064722569,333.705630048,326.7348373361,330.0863706741,23992202,0.0,1.0
2021-11-05,336.06,338.79,334.4217,338.51,22570098,333.2296726508,335.9366803469,331.6051705598,335.6590385319,22570098,0.0,1.0
2021-11-08,336.99,337.65,334.44,337.3,20897001,334.1518401077,334.8062815288,331.6233164356,334.45922926,20897001,0.0,1.0
2021-11-09,335.95,338.72,334.53,337.1071,19890003,333.1205990807,335.8672698932,331.7125584476,334.2679538811,19890003,0.0,1.0
2021-11-10,330.8,334.6303,329.92,334.57,25500938,328.0139728409,331.812013712,327.1413842795,331.752221564,25500938,0.0,1.0
2021-11-11,332.43,333.7746,330.51,331.25,16849844,329.6302448352,330.9635204939,327.7264152468,328.4601829007,16849844,0.0,1.0
2021-11-12,336.72,337.23,333.79,333.92,23484434,333.8841140719,334.3898188063,330.9787907937,331.1076959221,23484434,0.0,1.0
2021-11-15,336.07,337.88,334.034,337.54,16723009,333.23958843,335.0343444482,331.2207358039,334.6972079586,16723009,0.0,1.0
2021-11-16,339.51,340.67,335.51,335.68,20886832,336.6506164426,337.8008468189,332.6843048,332.8528730448,20886832,0.0,1.0
2021-11-17,339.12,342.19,338.0,338.94,19053380,336.878679362,339.928389039,335.7660816949,336.6998690227,19053380,0.62,1.0
2021-11-18,341.27,342.45,337.12,338.18,22463533,339.0144695266,340.1866706403,334.8918978135,335.9448920342,22463533,0.0,1.0
2021-11-19,343.11,345.1,342.2,342.64,21963403,340.8423085513,342.819156192,339.9383229467,340.3754148874,21963403,0.0,1.0
2021-11-22,339.83,349.67,339.55,344.62,31031113,337.5839868117,347.3589520303,337.3058373949,342.3423286204,31031113,0.0,1.0
2021-11-23,337.68,339.45,333.56,337.05,30427563,335.4481966471,337.2064983175,331.3554266572,334.8223604593,30427563,0.0,1.0
2021-11-24,337.91,338.16,333.911,336.28,21661307,335.6766765252,335.9250242187,331.704106819,334.0574495632,21661307,0.0,1.0
2021-11-26,329.68,337.93,328.12,334.35,24217242,327.5010704531,335.6965443407,325.9513808453,332.1402053689,24217242,0.0,1.0
2021-11-29,336.63,339.03,334.74,334.94,28563481,334.4051363341,336.7892741923,332.5276277708,332.7263059257,28563481,0.0,1.0
2021-11-30,330.59,337.78,328.99,335.32,42885609,328.4050560577,335.5475357245,326.8156308189,333.1037944199,42885609,0.0,1.0
2021-12-01,330.08,339.28,329.39,335.13,33401146,327.8984267628,337.0376218859,327.2129871286,332.9150501728,33401146,0.0,1.0
2021-12-02,329.49,333.49,327.8028,330.3,30765980,327.312326206,331.285889303,325.6362772917,328.1169727332,30765980,0.0,1.0
2021-12-03,323.01,332.7,318.03,331.99,41779279,320.8751539889,330.5011105914,315.9280679332,329.7958031416,41779279,0.0,1.0
2021-12-06,326.19,327.45,319.23,323.95,30032556,324.034136651,325.2858090266,317.1201368623,321.8089413167,30032556,0.0,1.0
2021-12-07,334.92,335.8,330.1,331.64,31021936,332.7064381102,333.5806219915,327.9182945783,329.4481163707,31021936,0.0,1.0
2021-12-08,334.97,335.5,330.8,335.31,24760988,332.7561076489,333.2826047592,328.6136681203,333.0938605121,24760988,0.0,1.0
2021-12-09,333.1,336.489,332.12,334.41,22214158,330.8984669011,334.265068235,329.9249439423,332.1998088153,22214158,0.0,1.0
2021-12-10,342.54,343.0,334.79,334.98,38095694,340.2760758099,340.7330355661,332.5772973095,332.7660415566,38095694,0.0,1.0
2021-12-13,339.4,343.79,339.08,340.68,28899431,337.1568287788,341.5178142777,336.838943731,338.4283689698,28899431,0.0,1.0
2021-12-14,328.34,334.64,324.11,333.22,44438699,326.1699268157,332.4282886934,321.9678838406,331.017673794,44438699,0.0,1.0
2021-12-15,334.65,335.19,324.5,328.61,35381122,332.4382226011,332.9746536192,322.3553062426,326.4381423247,35381122,0.0,1.0
2021-12-16,324.9,336.76,323.02,335.71,35034831,322.7526625523,334.5342771348,320.8850878967,333.4912168218,35034831,0.0,1.0
2021-12-17,323.8,324.92,317.25,320.88,47983713,321.6599327006,322.7725303677,315.1532231293,318.7592316398,47983713,0.0,1.0
2021-12-20,319.91,322.8,317.57,320.05,28326532,317.7956425888,320.6665419263,315.471108177,317.9347172972,28326532,0.0,1.0
2021-12-21,327.29,327.73,319.8,323.29,24740597,325.1268665027,325.5639584434,317.6863696036,321.1533034057,24740597,0.0,1.0
2021-12-22,333.2,333.605,325.75,328.3,24831493,330.9978059785,331.4001292421,323.5970447104,326.1301911847,24831493,0.0,1.0
2021-12-23,334.69,336.39,332.73,332.75,19617848,332.4779582321,334.1667225483,330.5309123146,330.5507801301,19617848,0.0,1.0
2021-12-27,342.45,342.48,335.43,335.46,19947029,340.1866706403,340.2164723635,333.2130674051,333.2428691283,19947029,0.0,1.0
2021-12-28,341.25,343.81,340.32,343.15,15661467,338.9946017112,341.5376820932,338.0707482911,340.8820441822,15661467,0.0,1.0
2021-12-29,341.95,344.3,339.68,341.3,15041956,339.6899752531,342.0244435726,337.4349781956,339.0442712499,15041956,0.0,1.0
2021-12-30,339.32,343.13,338.82,341.91,15994471,337.0773575169,340.8621763667,336.5806621297,339.6502396222,15994471,0.0,1.0
2021-12-31,336.32,339.355,335.85,338.51,17772880,334.0971851941,337.112126194,333.6302915302,336.2727109897,17772880,0.0,1.0
2022-01-03,334.75,338.0,329.78,335.35,28918013,332.5375616786,335.7660816949,327.6004095306,333.1335961431,28918013,0.0,1.0
2022-01-04,329.01,335.2,326.12,334.83,32674306,326.8354986344,332.984587527,323.9645992968,332.6170329405,32674306,0.0,1.0
2022-01-05,316.38,326.07,315.98,325.86,40054327,314.2889731557,323.9149297581,313.891616846,323.7063176955,40054327,0.0,1.0
2022-01-06,313.88,318.7,311.49,313.15,39646148,311.8054962201,316.5936397519,309.4312922696,311.0803209549,39646148,0.0,1.0
2022-01-07,314.04,316.5,310.09,314.15,32720018,311.9644387439,314.4081800486,308.0405451857,312.0737117291,32720018,0.0,1.0
2022-01-10,314.27,314.72,304.69,309.485,44289467,312.192918622,312.6399444704,302.6762350048,307.4395437673,44289467,0.0,1.0
2022-01-11,314.98,316.61,309.89,313.38,29267314,312.8982260717,314.5174530338,307.8418670308,311.3088008329,29267314,0.0,1.0
2022-01-12,318.27,323.41,317.08,319.67,34372217,316.166481719,321.2725102986,314.9843466977,317.5572288029,34372217,0.0,1.0
2022-01-13,304.8,320.88,304.0,320.4658,45365979,302.7855079899,318.7592316398,301.9907953705,318.3477691811,45365979,0.0,1.0
2022-01-14,310.2,310.82,303.75,304.25,39846414,308.1498181708,308.7657204509,301.742447677,302.2391430641,39846414,0.0,1.0
2022-01-18,302.65,309.8,301.74,304.07,41717982,300.6497178253,307.7524618611,299.7457322207,302.0603327247,41717982,0.0,1.0
2022-01-19,303.33,313.9093,302.7,306.29,45485618,301.3252235518,311.8346025698,300.699387364,304.2656602435,45485618,0.0,1.0
2022-01-20,301.6,311.6494,301.14,309.07,35380675,299.6066575123,309.589638759,299.1496977562,307.0272865959,35380675,0.0,1.0
2022-01-21,296.03,304.11,295.61,302.685,57984403,294.0734708998,302.1000683557,293.6562467746,300.6844865024,57984403,0.0,1.0
2022-01-24,296.37,297.11,276.05,292.2,86035393,294.411223763,295.146332936,274.2255232304,290.2687842344,86035393,0.0,1.0
2022-01-25,288.49,294.99,285.17,291.52,72848638,286.583304462,293.0403444946,283.2852470915,289.5932785079,72848638,0.0,1.0
2022-01-26,296.71,308.5,293.03,307.985,90428853,294.7489766263,306.4610538546,291.0932985771,305.9494576059,90428853,0.0,1.0
2022-01-27,299.84,307.3,297.93,302.66,53481317,297.8582897497,305.2689849255,295.9609133709,300.659651733,53481317,0.0,1.0
2022-01-28,308.26,308.48,294.45,300.23,49743698,306.2226400688,306.4411860391,292.5039134765,298.2457121516,49743698,0.0,1.0
2022-01-31,310.98,312.38,306.37,308.95,46444536,308.9246629748,310.3154100587,304.3451315055,306.908079703,46444536,0.0,1.0
2022-02-01,308.76,310.63,305.1293,310.41,40950396,306.7193354559,308.5769762038,303.1126315719,308.3584302334,40950396,0.0,1.0
2022-02-02,313.46,315.12,308.88,309.63,36635989,311.3882720949,313.0373007801,306.8385423488,307.5835854295,36635989,0.0,1.0
2022-02-03,301.25,311.23,299.96,309.49,43729972,299.2589707414,309.1730106683,297.9774966426,307.4445107211,43729972,0.0,1.0
2022-02-04,305.94,308.8,299.97,300.21,35096488,303.9179734726,306.7590710869,297.9874305503,298.2258443361,35096488,0.0,1.0
2022-02-07,300.95,307.84,299.9,306.17,28533286,298.9609535091,305.8054159436,297.9178931961,304.1464533506,28533286,0.0,1.0
2022-02-08,304.56,305.561,299.95,301.25,32421188,302.5470942041,303.5414783691,297.9675627348,299.2589707414,32421188,0.0,1.0
2022-02-09,311.21,311.93,307.39,309.865,31284671,309.1531428528,309.8683842103,305.3583900952,307.8170322615,31284671,0.0,1.0
2022-02-10,302.38,309.12,300.7,304.04,45386199,300.3815023163,307.0769561347,298.7126058155,302.0305310015,45386199,0.0,1.0
2022-02-11,295.04,304.29,294.22,303.19,39175620,293.0900140333,302.2788786951,292.2754335984,301.1861488434,39175620,0.0,1.0
2022-02-14,295.0,296.76,291.35,293.77,36359487,293.0502784023,294.798646165,289.4244020763,291.82840775,36359487,0.0,1.0
2022-02-15,300.47,300.8,297.02,300.008,27379488,298.4841259374,298.8119448929,295.0569277663,298.0251793997,27379488,0.0,1.0
2022-02-16,299.5,300.87,293.68,298.365,29982121,298.1364391665,299.5002018431,292.3429364087,297.006606584,29982121,0.62,1.0
2022-02-17,290.73,296.8,290.0,296.36,32461580,289.4063671414,295.4487317015,288.6796906787,295.0107349295,32461580,0.0,1.0
2022-02-18,287.93,293.86,286.305,293.05,34264008,286.6191149556,292.5221169064,285.0015132406,291.7158046669,34264008,0.0,1.0
2022-02-22,287.72,291.54,284.5,285.0,41569319,286.4100710416,290.2126793809,283.2047310279,283.7024546325,41569319,0.0,1.0
2022-02-23,280.27,291.7,280.1,290.18,37811167,278.9939893328,290.3719509344,278.8247633073,288.8588711764,37811167,0.0,1.0
2022-02-24,294.59,295.16,271.52,272.51,56989686,293.2487933691,293.8161982784,270.283826252,271.2693189892,56989686,0.0,1.0
2022-02-25,297.31,297.63,291.655,295.14,32546721,295.9564097782,296.2749528852,290.32715581,293.7962893342,32546721,0.0,1.0
2022-02-28,298.79,299.14,293.0,294.31,34627457,297.4296716479,297.7780781711,291.6660323064,292.9700681505,34627457,0.0,1.0
2022-03-01,294.95,299.97,292.15,296.4,31217778,293.6071543644,298.6042993548,290.8199021786,295.0505528178,31217778,0.0,1.0
2022-03-02,300.19,301.47,293.698,295.36,31873007,298.8232977408,300.0974701687,292.3608544585,294.0152877202,31873007,0.0,1.0
2022-03-03,295.92,303.13,294.05,302.89,27314469,294.5727381574,301.749912536,292.7112518761,301.5110052058,27314469,0.0,1.0
2022-03-04,289.86,295.66,287.165,294.29,32369655,288.5403280694,294.313921883,285.8575978405,292.9501592063,32369655,0.0,1.0
2022-03-07,278.91,289.69,278.53,288.53,43157178,277.6401811283,288.3711020438,277.2619111888,287.2163832811,43157178,0.0,1.0
2022-03-08,275.85,283.96,270.0,277.8,48159475,274.594112668,282.6671895349,268.770746494,276.535234726,48159475,0.0,1.0
2022-03-09,288.5,289.6,280.78,283.44,35204480,287.1865198649,288.281511795,279.5016674095,282.1495569861,35204480,0.0,1.0
2022-03-10,285.59,286.6,280.58,283.02,30628012,284.289768486,285.2951701673,279.3025779677,281.7314691582,30628012,0.0,1.0
2022-03-11,280.07,289.51,279.43,287.96,27209330,278.794899891,288.1919215462,278.1578136771,286.6489783719,27209330,0.0,1.0
2022-03-14,276.44,285.3992,275.82,280.34,30660747,275.1814265215,284.0998371584,274.5642492517,279.0636706375,30660747,0.0,1.0
2022-03-15,287.15,287.82,278.725,280.35,34245085,285.8426661324,286.5096157626,277.4560233946,279.0736251096,34245085,0.0,1.0
2022-03-16,294.39,294.57,283.2,289.11,37826329,293.0497039273,293.2288844249,281.9106496559,287.7937426625,37826329,0.0,1.0
2022-03-17,295.22,295.61,289.37,293.29,30816633,293.8759251109,294.2641495225,288.0525589369,291.9547119971,30816633,0.0,1.0
2022-03-18,300.43,301.0,292.73,295.37,42195837,299.062205071,299.6296099803,291.3972615599,294.0252421923,42195837,0.0,1.0
2022-03-21,299.16,300.14,294.9,298.89,28107855,297.7979871153,298.7735253804,293.557382004,297.5292163688,28107855,0.0,1.0
2022-03-22,304.06,305.0,298.77,299.8,27441386,302.6756784406,303.6113988173,297.4097627037,298.4350733292,27441386,0.0,1.0
2022-03-23,299.49,303.23,297.7201,300.51,25715377,298.1264846944,301.8494572569,296.3646426787,299.1418408478,25715377,0.0,1.0
2022-03-24,304.1,304.2,298.315,299.14,24484456,302.7154963289,302.8150410499,296.9568342235,297.7780781711,24484456,0.0,1.0
2022-03-25,303.68,305.5,299.2855,305.23,22443541,302.2974085011,304.1091224219,297.9229157401,303.8403516754,22443541,0.0,1.0
2022-03-28,310.7,310.8,304.33,304.33,29578188,309.2854479099,309.3849926308,302.9444491871,302.9444491871,29578188,0.0,1.0
2022-03-29,315.41,315.82,309.05,313.91,30393403,313.9740042654,314.3821376212,307.6429600147,312.4808334516,30393403,0.0,1.0
2022-03-30,313.86,315.95,311.58,313.76,28163555,312.4310610911,314.5115457584,310.161441454,312.3315163702,28163555,0.0,1.0
2022-03-31,308.31,315.14,307.89,313.9,33422070,306.9063290798,313.7052335189,306.488241252,312.4708789795,33422070,0.0,1.0
2022-04-01,309.42,310.13,305.54,309.37,27110529,308.0112754821,308.7180430006,304.1489403102,307.9615031216,27110529,0.0,1.0
2022-04-04,314.97,315.11,309.71,310.09,24335868,313.5360074934,313.6753701026,308.2999551728,308.6782251123,24335868,0.0,1.0
2022-04-05,310.88,314.865,309.87,313.27,22984881,309.4646284076,313.4314855364,308.4592267262,311.8437472376,22984881,0.0,1.0
2022-04-06,299.5,307.0,296.71,305.19,40110372,298.1364391665,305.6022932357,295.3591414527,303.800533787,40110372,0.0,1.0
2022-04-07,301.37,303.65,296.35,296.66,31411155,299.9979254477,302.2675450848,295.0007804574,295.3093690922,31411155,0.0,1.0
2022-04-08,296.97,301.12,296.28,300.44,24361917,295.6179577271,299.7490636454,294.9310991527,299.0721595431,24361917,0.0,1.0
2022-04-11,285.26,292.61,285.0,291.79,34569264,283.9612709069,291.2778078948,283.7024546325,290.4615411832,34569264,0.0,1.0
2022-04-12,282.06,290.739,280.49,289.235,30966721,280.7758398374,289.4153261663,279.2129877189,287.9181735636,30966721,0.0,1.0
2022-04-13,287.62,288.58,281.3,282.73,21907176,286.3105263207,287.2661556416,280.0192999583,281.4427894676,21907176,0.0,1.0
2022-04-14,279.83,288.305,279.32,288.09,28221607,278.5559925608,286.992407659,278.0483144841,286.7783865091,28221607,0.0,1.0
2022-04-18,280.52,282.46,278.34,278.91,20778000,279.2428511351,281.1740187211,277.072776219,277.6401811283,20778000,0.0,1.0
2022-04-19,285.3,286.17,278.41,279.38,22297720,284.0010887953,284.8671278673,277.1424575237,278.1080413166,22297720,0.0,1.0
2022-04-20,286.36,289.7,285.3702,289.4,22805341,285.0562628371,288.3810565159,284.0709691894,288.0824223532,22805341,0.0,1.0
2022-04-21,280.81,293.3,280.06,288.58,29454587,279.5315308258,291.9646664692,278.7849454189,287.2661556416,29454587,0.0,1.0
2022-04-22,274.03,283.2,273.38,281.68,29405798,272.7823987472,281.9106496559,272.1353580612,280.3975698979,29405798,0.0,1.0
2022-04-25,280.72,281.11,270.77,273.29,35678852,279.441940577,279.8301649886,269.5372408451,272.0457678124,35678852,0.0,1.0
2022-04-26,270.22,278.3599,270.0,277.5,42047008,268.98974488,277.0925856185,268.770746494,276.2366005632,42047008,0.0,1.0
2022-04-27,283.22,290.97,279.16,282.1,63477694,281.9305586001,289.6452744717,277.8890429306,280.8156577257,63477694,0.0,1.0
2022-04-28,289.63,290.98,281.4562,285.185,33646570,288.3113752113,289.6552289438,280.1747888124,283.8866123662,33646570,0.0,1.0
2022-04-29,277.52,289.88,276.5,288.61,37073923,276.2565095074,288.5602370136,275.241153354,287.2960190579,37073923,0.0,1.0
2022-05-02,284.47,284.94,276.22,277.71,35151105,283.1748676116,283.6427278,274.9624281354,276.4456444772,35151105,0.0,1.0
2022-05-03,281.78,284.13,280.15,283.96,25978605,280.4971146188,282.8364155605,278.8745356677,282.6671895349,25978605,0.0,1.0
2022-05-04,289.98,290.88,276.73,282.59,33463409,288.6597817345,289.5556842228,275.4701062121,281.3034268583,33463409,0.0,1.0
2022-05-05,277.35,286.35,274.34,285.54,43260386,276.0872834819,285.046308365,273.0909873821,284.2399961255,43260386,0.0,1.0
2022-05-06,274.73,279.25,271.27,274.805,37780322,273.4792117937,277.9786331794,270.0349644497,273.5538703343,37780322,0.0,1.0
2022-05-09,264.58,272.36,263.32,270.06,47725952,263.3754226199,271.1200019078,262.1211591363,268.8304733265,47725952,0.0,1.0
2022-05-10,269.5,273.75,265.07,271.69,39336424,268.2730228893,272.5036735286,263.8631917524,270.4530522776,39336424,0.0,1.0
2022-05-11,260.55,271.36,259.3,265.68,48975898,259.3637703667,270.1245546985,258.1194613551,264.4704145501,48975898,0.0,1.0
2022-05-12,255.35,259.88,250.02,257.69,51033802,254.1874448786,258.6968207365,248.8817112534,256.5167913483,51033802,0.0,1.0
2022-05-13,261.12,263.04,255.35,257.35,34925093,259.9311752759,261.8424339177,254.1874448786,256.1783392971,34925093,0.0,1.0
2022-05-16,261.5,265.82,255.78,259.955,32550933,260.3094452155,264.6097771594,254.6154871786,258.7714792772,32550933,0.0,1.0
